Nro_roca;ud_muestral;piso;grad;spp_liquenes;genus;morfotipo;fr1;fr2;fr3;fr4;fr5;fr_prom;or_roca;ORNS_roca;or_R;exp;sup;pend;pend_c;tipo_roca;or_ladera;ORNS_lad;or_L;paj;roc;arb;so;mg;rast;ces;alt;obs
380;T1_1500R7;1500;champa;Caloplaca_cinnabarina;Caloplaca;cr;4;0;1;2;8;3;190;-0.984807753;Flat;165;15;5;Flat;granito;100;-0.173648178;South;0;70;5;5;5;10;0;1480;
380;T1_1500R7;1500;champa;Candelariella_vitellina;Candelariella;cr;3;0;0;1;1;1;190;-0.984807753;Flat;165;15;5;Flat;granito;100;-0.173648178;South;0;70;5;5;5;10;0;1480;
380;T1_1500R7;1500;champa;Usnea_amblyoclada;Usnea;fr;2;0;4;1;1;1.6;190;-0.984807753;Flat;165;15;5;Flat;granito;100;-0.173648178;South;0;70;5;5;5;10;0;1480;
380;T1_1500R7;1500;champa;Lecanora_dispersa;Lecanora;cr;0;2;2;4;7;3;190;-0.984807753;Flat;165;15;5;Flat;granito;100;-0.173648178;South;0;70;5;5;5;10;0;1480;
380;T1_1500R7;1500;champa;Pertusaria_sp2;Pertusaria;cr;0;2;0;0;2;0.8;190;-0.984807753;Flat;165;15;5;Flat;granito;100;-0.173648178;South;0;70;5;5;5;10;0;1480;esteril/sorediada
380;T1_1500R7;1500;champa;Xanthoparmelia_wrightiana;Xanthoparmelia;fl;0;1;7;15;6;5.8;190;-0.984807753;Flat;165;15;5;Flat;granito;100;-0.173648178;South;0;70;5;5;5;10;0;1480;
380;T1_1500R7;1500;champa;Lepraria_sp1;Lepraria;cr;0;0;2;0;0;0.4;190;-0.984807753;Flat;165;15;5;Flat;granito;100;-0.173648178;South;0;70;5;5;5;10;0;1480;Lepraria_verde
380;T1_1500R7;1500;champa;Acarospora_altoandina;Acarospora;cr;0;0;0;2;0;0.4;190;-0.984807753;Flat;165;15;5;Flat;granito;100;-0.173648178;South;0;70;5;5;5;10;0;1480;
381;T1_1500R8;1500;champa;lichen_cover;Liquen;Liquen;80;70;30;40;60;56;200;-0.939692621;Flat;150;8.25;20;Flat;granito;240;-0.5;South;0;60;5;10;0;5;0;1480;
381;T1_1500R8;1500;champa;Cob_Roca;Roca;Roca;20;30;70;60;40;44;200;-0.939692621;Flat;150;8.25;20;Flat;granito;240;-0.5;South;0;60;5;10;0;5;0;1480;
381;T1_1500R8;1500;champa;Cob_Musgo;Musgo;Musgo;0;0;0;0;0;0;200;-0.939692621;Flat;150;8.25;20;Flat;granito;240;-0.5;South;0;60;5;10;0;5;0;1480;
381;T1_1500R8;1500;champa;Lecanora_gris;Lecanora;cr;2;7;3;7;8;5.4;200;-0.939692621;Flat;150;8.25;20;Flat;granito;240;-0.5;South;0;60;5;10;0;5;0;1480;
381;T1_1500R8;1500;champa;Buellia_obscuratum;Buellia;cr;8;0;2;2;4;3.2;200;-0.939692621;Flat;150;8.25;20;Flat;granito;240;-0.5;South;0;60;5;10;0;5;0;1480;
381;T1_1500R8;1500;champa;Lecidea_sp;Lecidea;cr;6;2;0;4;0;2.4;200;-0.939692621;Flat;150;8.25;20;Flat;granito;240;-0.5;South;0;60;5;10;0;5;0;1480;
381;T1_1500R8;1500;champa;Caloplaca_cinnabarina;Caloplaca;cr;11;4;2;9;15;8.2;200;-0.939692621;Flat;150;8.25;20;Flat;granito;240;-0.5;South;0;60;5;10;0;5;0;1480;
381;T1_1500R8;1500;champa;Xanthoparmelia_wrightiana;Xanthoparmelia;fl;4;4;0;2;4;2.8;200;-0.939692621;Flat;150;8.25;20;Flat;granito;240;-0.5;South;0;60;5;10;0;5;0;1480;
381;T1_1500R8;1500;champa;Usnea_amblyoclada;Usnea;fr;1;1;1;1;4;1.6;200;-0.939692621;Flat;150;8.25;20;Flat;granito;240;-0.5;South;0;60;5;10;0;5;0;1480;
381;T1_1500R8;1500;champa;Xanthoparmelia_cordillerana;Xanthoparmelia;fl;0;2;0;0;0;0.4;200;-0.939692621;Flat;150;8.25;20;Flat;granito;240;-0.5;South;0;60;5;10;0;5;0;1480;
381;T1_1500R8;1500;champa;Lecanora_dispersa;Lecanora;cr;0;2;2;4;5;2.6;200;-0.939692621;Flat;150;8.25;20;Flat;granito;240;-0.5;South;0;60;5;10;0;5;0;1480;
381;T1_1500R8;1500;champa;Candelariella_vitellina;Candelariella;cr;0;2;0;3;3;1.6;200;-0.939692621;Flat;150;8.25;20;Flat;granito;240;-0.5;South;0;60;5;10;0;5;0;1480;
381;T1_1500R8;1500;champa;Xanthoparmelia_farinosa;Xanthoparmelia;fl;0;0;6;0;5;2.2;200;-0.939692621;Flat;150;8.25;20;Flat;granito;240;-0.5;South;0;60;5;10;0;5;0;1480;
381;T1_1500R8;1500;champa;Acarospora_lorentzii;Acarospora;cr;0;0;0;3;2;1;200;-0.939692621;Flat;150;8.25;20;Flat;granito;240;-0.5;South;0;60;5;10;0;5;0;1480;
382;T1_1200R1;1200;champa;lichen_cover;Liquen;Liquen;90;40;30;60;50;54;20;0.939692621;Flat;175;6;10;Flat;granito;190;-0.984807753;South;0;70;15;5;5;10;0;1301;
382;T1_1200R1;1200;champa;Cob_Roca;Roca;Roca;5;10;10;30;30;17;20;0.939692621;Flat;175;6;10;Flat;granito;190;-0.984807753;South;0;70;15;5;5;10;0;1301;
382;T1_1200R1;1200;champa;Cob_Musgo;Musgo;Musgo;5;30;60;10;20;25;20;0.939692621;Flat;175;6;10;Flat;granito;190;-0.984807753;South;0;70;15;5;5;10;0;1301;
382;T1_1200R1;1200;champa;Lecanora_dispersa;Lecanora;cr;3;2;3;5;4;3.4;20;0.939692621;Flat;175;6;10;Flat;granito;190;-0.984807753;South;0;70;15;5;5;10;0;1301;
382;T1_1200R1;1200;champa;Buellia_aethalea;Buellia;cr;7;1;6;7;6;5.4;20;0.939692621;Flat;175;6;10;Flat;granito;190;-0.984807753;South;0;70;15;5;5;10;0;1301;
382;T1_1200R1;1200;champa;Buellia_obscuratum;Buellia;cr;15;2;2;6;11;7.2;20;0.939692621;Flat;175;6;10;Flat;granito;190;-0.984807753;South;0;70;15;5;5;10;0;1301;
382;T1_1200R1;1200;champa;Protoparmelia_badia;Protoparmelia;cr;4;0;0;0;0;0.8;20;0.939692621;Flat;175;6;10;Flat;granito;190;-0.984807753;South;0;70;15;5;5;10;0;1301;
382;T1_1200R1;1200;champa;Lecidea_sp;Lecidea;cr;2;1;0;0;1;0.8;20;0.939692621;Flat;175;6;10;Flat;granito;190;-0.984807753;South;0;70;15;5;5;10;0;1301;
382;T1_1200R1;1200;champa;Diploschistes_diacapsis;Diploschistes;cr;2;0;0;2;4;1.6;20;0.939692621;Flat;175;6;10;Flat;granito;190;-0.984807753;South;0;70;15;5;5;10;0;1301;
382;T1_1200R1;1200;champa;Xanthoparmelia_subtinctina;Xanthoparmelia;fl;20;0;3;2;4;5.8;20;0.939692621;Flat;175;6;10;Flat;granito;190;-0.984807753;South;0;70;15;5;5;10;0;1301;
382;T1_1200R1;1200;champa;Umbilicaria_polyrrhiza;Umbilicaria;fl;4;0;0;0;0;0.8;20;0.939692621;Flat;175;6;10;Flat;granito;190;-0.984807753;South;0;70;15;5;5;10;0;1301;
382;T1_1200R1;1200;champa;Caloplaca_cinnabarina;Caloplaca;cr;11;0;3;8;9;6.2;20;0.939692621;Flat;175;6;10;Flat;granito;190;-0.984807753;South;0;70;15;5;5;10;0;1301;
382;T1_1200R1;1200;champa;Acarospora_altoandina;Acarospora;cr;3;0;0;0;0;0.6;20;0.939692621;Flat;175;6;10;Flat;granito;190;-0.984807753;South;0;70;15;5;5;10;0;1301;
382;T1_1200R1;1200;champa;Usnea_amblyoclada;Usnea;fr;17;3;2;7;5;6.8;20;0.939692621;Flat;175;6;10;Flat;granito;190;-0.984807753;South;0;70;15;5;5;10;0;1301;
382;T1_1200R1;1200;champa;Parmotrema_reticulatum;Parmotrema;fl;0;14;1;4;0;3.8;20;0.939692621;Flat;175;6;10;Flat;granito;190;-0.984807753;South;0;70;15;5;5;10;0;1301;
382;T1_1200R1;1200;champa;Punctelia_perreticulata;Punctelia;fl;0;4;0;0;0;0.8;20;0.939692621;Flat;175;6;10;Flat;granito;190;-0.984807753;South;0;70;15;5;5;10;0;1301;
382;T1_1200R1;1200;champa;Xanthoparmelia_submougeotii;Xanthoparmelia;fl;0;4;2;9;3;3.6;20;0.939692621;Flat;175;6;10;Flat;granito;190;-0.984807753;South;0;70;15;5;5;10;0;1301;
382;T1_1200R1;1200;champa;Diploschistes_scruposus;Diploschistes;cr;0;0;2;0;0;0.4;20;0.939692621;Flat;175;6;10;Flat;granito;190;-0.984807753;South;0;70;15;5;5;10;0;1301;
382;T1_1200R1;1200;champa;Xanthoparmelia_imitatrix;Xanthoparmelia;fl;0;0;0;1;0;0.2;20;0.939692621;Flat;175;6;10;Flat;granito;190;-0.984807753;South;0;70;15;5;5;10;0;1301;
383;T1_1200R2;1200;champa;lichen_cover;Liquen;Liquen;40;30;70;80;70;58;60;0.5;North;140;9;80;High_inclination;granito;190;-0.984807753;South;0;70;0;15;10;5;0;1301;
383;T1_1200R2;1200;champa;Cob_Roca;Roca;Roca;30;30;10;10;20;20;60;0.5;North;140;9;80;High_inclination;granito;190;-0.984807753;South;0;70;0;15;10;5;0;1301;
383;T1_1200R2;1200;champa;Cob_Musgo;Musgo;Musgo;30;40;20;10;10;22;60;0.5;North;140;9;80;High_inclination;granito;190;-0.984807753;South;0;70;0;15;10;5;0;1301;
383;T1_1200R2;1200;champa;Diploschistes_scruposus;Diploschistes;cr;12;10;2;0;0;4.8;60;0.5;North;140;9;80;High_inclination;granito;190;-0.984807753;South;0;70;0;15;10;5;0;1301;
383;T1_1200R2;1200;champa;Protoparmelia_badia;Protoparmelia;cr;4;1;12;0;0;3.4;60;0.5;North;140;9;80;High_inclination;granito;190;-0.984807753;South;0;70;0;15;10;5;0;1301;
383;T1_1200R2;1200;champa;Lepraria_sp1;Lepraria;cr;12;17;17;19;1;13.2;60;0.5;North;140;9;80;High_inclination;granito;190;-0.984807753;South;0;70;0;15;10;5;0;1301;Lepraria_verde
383;T1_1200R2;1200;champa;Umbilicaria_polyrrhiza;Umbilicaria;fl;5;0;0;2;0;1.4;60;0.5;North;140;9;80;High_inclination;granito;190;-0.984807753;South;0;70;0;15;10;5;0;1301;
383;T1_1200R2;1200;champa;Buellia_aethalea;Buellia;cr;2;2;3;4;5;3.2;60;0.5;North;140;9;80;High_inclination;granito;190;-0.984807753;South;0;70;0;15;10;5;0;1301;
383;T1_1200R2;1200;champa;Stereocaulon_ramulosum;Stereocaulon;fr;4;8;1;0;0;2.6;60;0.5;North;140;9;80;High_inclination;granito;190;-0.984807753;South;0;70;0;15;10;5;0;1301;
383;T1_1200R2;1200;champa;Xanthoparmelia_sp;Xanthoparmelia;fl;1;4;4;0;0;1.8;60;0.5;North;140;9;80;High_inclination;granito;190;-0.984807753;South;0;70;0;15;10;5;0;1301;
383;T1_1200R2;1200;champa;Lecanora_dispersa;Lecanora;cr;0;0;5;2;2;1.8;60;0.5;North;140;9;80;High_inclination;granito;190;-0.984807753;South;0;70;0;15;10;5;0;1301;
383;T1_1200R2;1200;champa;Punctelia_stictica;Punctelia;fl;0;0;2;9;4;3;60;0.5;North;140;9;80;High_inclination;granito;190;-0.984807753;South;0;70;0;15;10;5;0;1301;
383;T1_1200R2;1200;champa;Flavoparmelia_haysomii;Flavoparmelia;fl;0;0;4;1;0;1;60;0.5;North;140;9;80;High_inclination;granito;190;-0.984807753;South;0;70;0;15;10;5;0;1301;
383;T1_1200R2;1200;champa;Usnea_amblyoclada;Usnea;fr;0;0;2;16;2;4;60;0.5;North;140;9;80;High_inclination;granito;190;-0.984807753;South;0;70;0;15;10;5;0;1301;
383;T1_1200R2;1200;champa;Tephromela_atra;Tephromela;cr;0;0;2;0;0;0.4;60;0.5;North;140;9;80;High_inclination;granito;190;-0.984807753;South;0;70;0;15;10;5;0;1301;
383;T1_1200R2;1200;champa;Punctelia_colombiana;Punctelia;fl;0;0;0;4;6;2;60;0.5;North;140;9;80;High_inclination;granito;190;-0.984807753;South;0;70;0;15;10;5;0;1301;
383;T1_1200R2;1200;champa;Parmotrema_reticulatum;Parmotrema;fl;0;0;0;10;17;5.4;60;0.5;North;140;9;80;High_inclination;granito;190;-0.984807753;South;0;70;0;15;10;5;0;1301;
383;T1_1200R2;1200;champa;Caloplaca_cinnabarina;Caloplaca;cr;0;0;0;0;2;0.4;60;0.5;North;140;9;80;High_inclination;granito;190;-0.984807753;South;0;70;0;15;10;5;0;1301;
384;T1_1200R3;1200;champa;lichen_cover;Liquen;Liquen;40;70;30;25;20;37;35;0.819152044;Flat;135;5.25;5;Flat;granito;70;0.342020143;North;0;60;5;10;10;5;20;1301;
384;T1_1200R3;1200;champa;Cob_Roca;Roca;Roca;55;10;10;15;10;20;35;0.819152044;Flat;135;5.25;5;Flat;granito;70;0.342020143;North;0;60;5;10;10;5;20;1301;
384;T1_1200R3;1200;champa;Cob_Musgo;Musgo;Musgo;5;20;40;60;70;39;35;0.819152044;Flat;135;5.25;5;Flat;granito;70;0.342020143;North;0;60;5;10;10;5;20;1301;
384;T1_1200R3;1200;champa;Buellia_aethalea;Buellia;cr;6;5;6;2;0;3.8;35;0.819152044;Flat;135;5.25;5;Flat;granito;70;0.342020143;North;0;60;5;10;10;5;20;1301;
384;T1_1200R3;1200;champa;Buellia_sulphurea;Buellia;cr;5;4;0;0;0;1.8;35;0.819152044;Flat;135;5.25;5;Flat;granito;70;0.342020143;North;0;60;5;10;10;5;20;1301;
384;T1_1200R3;1200;champa;Xanthoparmelia_imitatrix;Xanthoparmelia;fl;1;0;0;0;0;0.2;35;0.819152044;Flat;135;5.25;5;Flat;granito;70;0.342020143;North;0;60;5;10;10;5;20;1301;
384;T1_1200R3;1200;champa;Protoparmelia_badia;Protoparmelia;cr;2;0;0;0;0;0.4;35;0.819152044;Flat;135;5.25;5;Flat;granito;70;0.342020143;North;0;60;5;10;10;5;20;1301;
384;T1_1200R3;1200;champa;Diploschistes_diacapsis;Diploschistes;cr;0;2;0;0;0;0.4;35;0.819152044;Flat;135;5.25;5;Flat;granito;70;0.342020143;North;0;60;5;10;10;5;20;1301;
384;T1_1200R3;1200;champa;Xanthoparmelia_farinosa;Xanthoparmelia;fl;0;20;0;2;0;4.4;35;0.819152044;Flat;135;5.25;5;Flat;granito;70;0.342020143;North;0;60;5;10;10;5;20;1301;
384;T1_1200R3;1200;champa;Lecidea_sp;Lecidea;cr;0;1;0;0;0;0.2;35;0.819152044;Flat;135;5.25;5;Flat;granito;70;0.342020143;North;0;60;5;10;10;5;20;1301;
384;T1_1200R3;1200;champa;Usnea_amblyoclada;Usnea;fr;0;1;5;0;0;1.2;35;0.819152044;Flat;135;5.25;5;Flat;granito;70;0.342020143;North;0;60;5;10;10;5;20;1301;
384;T1_1200R3;1200;champa;Xanthoparmelia_taractica;Xanthoparmelia;fl;0;0;7;7;11;5;35;0.819152044;Flat;135;5.25;5;Flat;granito;70;0.342020143;North;0;60;5;10;10;5;20;1301;
384;T1_1200R3;1200;champa;Xanthoparmelia_wrightiana;Xanthoparmelia;fl;0;0;12;6;7;5;35;0.819152044;Flat;135;5.25;5;Flat;granito;70;0.342020143;North;0;60;5;10;10;5;20;1301;
384;T1_1200R3;1200;champa;Pertusaria_sp2;Pertusaria;cr;0;0;6;4;0;2;35;0.819152044;Flat;135;5.25;5;Flat;granito;70;0.342020143;North;0;60;5;10;10;5;20;1301;esteril/sorediada
384;T1_1200R3;1200;champa;Parmotrema_reticulatum;Parmotrema;fl;0;0;1;0;1;0.4;35;0.819152044;Flat;135;5.25;5;Flat;granito;70;0.342020143;North;0;60;5;10;10;5;20;1301;
384;T1_1200R3;1200;champa;Diploschistes_scruposus;Diploschistes;cr;0;0;0;0;2;0.4;35;0.819152044;Flat;135;5.25;5;Flat;granito;70;0.342020143;North;0;60;5;10;10;5;20;1301;
385;T1_1200R4;1200;champa;lichen_cover;Liquen;Liquen;90;90;70;70;60;76;25;0.906307787;North;159;3.5;40;Low_inclination;granito;320;0.766044443;North;0;70;5;10;10;5;10;1301;
385;T1_1200R4;1200;champa;Cob_Roca;Roca;Roca;10;5;25;20;40;20;25;0.906307787;North;159;3.5;40;Low_inclination;granito;320;0.766044443;North;0;70;5;10;10;5;10;1301;
385;T1_1200R4;1200;champa;Cob_Musgo;Musgo;Musgo;0;5;5;10;10;6;25;0.906307787;North;159;3.5;40;Low_inclination;granito;320;0.766044443;North;0;70;5;10;10;5;10;1301;
385;T1_1200R4;1200;champa;Buellia_aethalea;Buellia;cr;6;5;2;7;4;4.8;25;0.906307787;North;159;3.5;40;Low_inclination;granito;320;0.766044443;North;0;70;5;10;10;5;10;1301;
385;T1_1200R4;1200;champa;Buellia_obscuratum;Buellia;cr;4;8;1;9;6;5.6;25;0.906307787;North;159;3.5;40;Low_inclination;granito;320;0.766044443;North;0;70;5;10;10;5;10;1301;
385;T1_1200R4;1200;champa;Buellia_tesserata;Buellia;cr;5;0;4;0;0;1.8;25;0.906307787;North;159;3.5;40;Low_inclination;granito;320;0.766044443;North;0;70;5;10;10;5;10;1301;
385;T1_1200R4;1200;champa;Umbilicaria_polyrrhiza;Umbilicaria;fl;6;5;8;2;4;5;25;0.906307787;North;159;3.5;40;Low_inclination;granito;320;0.766044443;North;0;70;5;10;10;5;10;1301;
385;T1_1200R4;1200;champa;Phaeophyscia_sp;Phaeophyscia;fl;2;7;3;0;5;3.4;25;0.906307787;North;159;3.5;40;Low_inclination;granito;320;0.766044443;North;0;70;5;10;10;5;10;1301;
385;T1_1200R4;1200;champa;Caloplaca_cinnabarina;Caloplaca;cr;7;15;16;10;6;10.8;25;0.906307787;North;159;3.5;40;Low_inclination;granito;320;0.766044443;North;0;70;5;10;10;5;10;1301;
385;T1_1200R4;1200;champa;Parmotrema_reticulatum;Parmotrema;fl;12;0;5;0;11;5.6;25;0.906307787;North;159;3.5;40;Low_inclination;granito;320;0.766044443;North;0;70;5;10;10;5;10;1301;
385;T1_1200R4;1200;champa;Punctelia_perreticulata;Punctelia;fl;1;2;0;4;0;1.4;25;0.906307787;North;159;3.5;40;Low_inclination;granito;320;0.766044443;North;0;70;5;10;10;5;10;1301;
385;T1_1200R4;1200;champa;Xanthoparmelia_wrightiana;Xanthoparmelia;fl;21;0;12;5;17;11;25;0.906307787;North;159;3.5;40;Low_inclination;granito;320;0.766044443;North;0;70;5;10;10;5;10;1301;
385;T1_1200R4;1200;champa;Usnea_amblyoclada;Usnea;fr;11;17;5;12;5;10;25;0.906307787;North;159;3.5;40;Low_inclination;granito;320;0.766044443;North;0;70;5;10;10;5;10;1301;
385;T1_1200R4;1200;champa;Candelariella_vitellina;Candelariella;cr;1;0;0;2;0;0.6;25;0.906307787;North;159;3.5;40;Low_inclination;granito;320;0.766044443;North;0;70;5;10;10;5;10;1301;
385;T1_1200R4;1200;champa;Lepraria_sp1;Lepraria;cr;1;0;3;0;4;1.6;25;0.906307787;North;159;3.5;40;Low_inclination;granito;320;0.766044443;North;0;70;5;10;10;5;10;1301;Lepraria_verde
385;T1_1200R4;1200;champa;Xanthoparmelia_imitatrix;Xanthoparmelia;fl;0;2;0;4;0;1.2;25;0.906307787;North;159;3.5;40;Low_inclination;granito;320;0.766044443;North;0;70;5;10;10;5;10;1301;
385;T1_1200R4;1200;champa;Tephromela_atra;Tephromela;cr;0;4;0;0;0;0.8;25;0.906307787;North;159;3.5;40;Low_inclination;granito;320;0.766044443;North;0;70;5;10;10;5;10;1301;
385;T1_1200R4;1200;champa;Rinodina_confragosa;Rinodina;cr;0;3;0;0;2;1;25;0.906307787;North;159;3.5;40;Low_inclination;granito;320;0.766044443;North;0;70;5;10;10;5;10;1301;
385;T1_1200R4;1200;champa;Acarospora_lorentzii;Acarospora;cr;0;4;0;2;0;1.2;25;0.906307787;North;159;3.5;40;Low_inclination;granito;320;0.766044443;North;0;70;5;10;10;5;10;1301;
385;T1_1200R4;1200;champa;Diploschistes_diacapsis;Diploschistes;cr;0;0;2;0;3;1;25;0.906307787;North;159;3.5;40;Low_inclination;granito;320;0.766044443;North;0;70;5;10;10;5;10;1301;
385;T1_1200R4;1200;champa;Protoparmelia_badia;Protoparmelia;cr;0;0;6;0;0;1.2;25;0.906307787;North;159;3.5;40;Low_inclination;granito;320;0.766044443;North;0;70;5;10;10;5;10;1301;
386;T1_1200R5;1200;champa;lichen_cover;Liquen;Liquen;10;30;80;70;40;46;70;0.342020143;North;130;7;80;High_inclination;granito;80;0.173648178;North;0;80;0;10;10;5;0;1300;
386;T1_1200R5;1200;champa;Cob_Roca;Roca;Roca;90;70;20;30;60;54;70;0.342020143;North;130;7;80;High_inclination;granito;80;0.173648178;North;0;80;0;10;10;5;0;1300;
386;T1_1200R5;1200;champa;Cob_Musgo;Musgo;Musgo;0;0;0;0;0;0;70;0.342020143;North;130;7;80;High_inclination;granito;80;0.173648178;North;0;80;0;10;10;5;0;1300;
386;T1_1200R5;1200;champa;Lepraria_sp1;Lepraria;cr;15;16;14;3;0;9.6;70;0.342020143;North;130;7;80;High_inclination;granito;80;0.173648178;North;0;80;0;10;10;5;0;1300;Lepraria_verde
386;T1_1200R5;1200;champa;Xanthoparmelia_plittii;Xanthoparmelia;fl;3;3;12;18;6;8.4;70;0.342020143;North;130;7;80;High_inclination;granito;80;0.173648178;North;0;80;0;10;10;5;0;1300;
386;T1_1200R5;1200;champa;Acarospora_lorentzii;Acarospora;cr;2;0;2;4;2;2;70;0.342020143;North;130;7;80;High_inclination;granito;80;0.173648178;North;0;80;0;10;10;5;0;1300;
386;T1_1200R5;1200;champa;Stereocaulon_ramulosum;Stereocaulon;fr;3;12;3;1;0;3.8;70;0.342020143;North;130;7;80;High_inclination;granito;80;0.173648178;North;0;80;0;10;10;5;0;1300;
386;T1_1200R5;1200;champa;Pertusaria_coriaceae;Pertusaria;cr;0;6;2;0;0;1.6;70;0.342020143;North;130;7;80;High_inclination;granito;80;0.173648178;North;0;80;0;10;10;5;0;1300;
386;T1_1200R5;1200;champa;Umbilicaria_polyrrhiza;Umbilicaria;fl;0;2;2;14;4;4.4;70;0.342020143;North;130;7;80;High_inclination;granito;80;0.173648178;North;0;80;0;10;10;5;0;1300;
386;T1_1200R5;1200;champa;Phaeophyscia_sp;Phaeophyscia;fl;0;0;6;6;0;2.4;70;0.342020143;North;130;7;80;High_inclination;granito;80;0.173648178;North;0;80;0;10;10;5;0;1300;
386;T1_1200R5;1200;champa;Acarospora_altoandina;Acarospora;cr;0;0;11;2;14;5.4;70;0.342020143;North;130;7;80;High_inclination;granito;80;0.173648178;North;0;80;0;10;10;5;0;1300;
386;T1_1200R5;1200;champa;Usnea_amblyoclada;Usnea;fr;0;0;0;1;0;0.2;70;0.342020143;North;130;7;80;High_inclination;granito;80;0.173648178;North;0;80;0;10;10;5;0;1300;
386;T1_1200R5;1200;champa;Placomaronea_candelarioides;Placomaronea;fr;0;0;0;1;1;0.4;70;0.342020143;North;130;7;80;High_inclination;granito;80;0.173648178;North;0;80;0;10;10;5;0;1300;
386;T1_1200R5;1200;champa;Caloplaca_littorea;Caloplaca;cr;0;0;0;1;0;0.2;70;0.342020143;North;130;7;80;High_inclination;granito;80;0.173648178;North;0;80;0;10;10;5;0;1300;
386;T1_1200R5;1200;champa;Lecanora_dispersa;Lecanora;cr;0;0;0;0;3;0.6;70;0.342020143;North;130;7;80;High_inclination;granito;80;0.173648178;North;0;80;0;10;10;5;0;1300;
387;T1_1200R6;1200;champa;lichen_cover;Liquen;Liquen;70;70;80;80;90;78;50;0.64278761;North;148;3;85;High_inclination;granito;80;0.173648178;North;0;80;1;10;10;5;0;1290;
387;T1_1200R6;1200;champa;Cob_Roca;Roca;Roca;30;30;20;10;10;20;50;0.64278761;North;148;3;85;High_inclination;granito;80;0.173648178;North;0;80;1;10;10;5;0;1290;
387;T1_1200R6;1200;champa;Cob_Musgo;Musgo;Musgo;0;0;0;10;0;2;50;0.64278761;North;148;3;85;High_inclination;granito;80;0.173648178;North;0;80;1;10;10;5;0;1290;
387;T1_1200R6;1200;champa;Lepraria_sp1;Lepraria;cr;15;15;15;13;4;12.4;50;0.64278761;North;148;3;85;High_inclination;granito;80;0.173648178;North;0;80;1;10;10;5;0;1290;Lepraria_verde
387;T1_1200R6;1200;champa;Lecanora_dispersa;Lecanora;cr;6;6;2;2;5;4.2;50;0.64278761;North;148;3;85;High_inclination;granito;80;0.173648178;North;0;80;1;10;10;5;0;1290;
387;T1_1200R6;1200;champa;Umbilicaria_polyrrhiza;Umbilicaria;fl;4;6;6;9;4;5.8;50;0.64278761;North;148;3;85;High_inclination;granito;80;0.173648178;North;0;80;1;10;10;5;0;1290;
387;T1_1200R6;1200;champa;Xanthoparmelia_wrightiana;Xanthoparmelia;fl;12;2;7;4;4;5.8;50;0.64278761;North;148;3;85;High_inclination;granito;80;0.173648178;North;0;80;1;10;10;5;0;1290;
387;T1_1200R6;1200;champa;Usnea_amblyoclada;Usnea;fr;16;13;14;8;8;11.8;50;0.64278761;North;148;3;85;High_inclination;granito;80;0.173648178;North;0;80;1;10;10;5;0;1290;
387;T1_1200R6;1200;champa;Buellia_tesserata;Buellia;cr;6;0;0;0;0;1.2;50;0.64278761;North;148;3;85;High_inclination;granito;80;0.173648178;North;0;80;1;10;10;5;0;1290;
387;T1_1200R6;1200;champa;Punctelia_perreticulata;Punctelia;fl;0;11;6;3;2;4.4;50;0.64278761;North;148;3;85;High_inclination;granito;80;0.173648178;North;0;80;1;10;10;5;0;1290;
387;T1_1200R6;1200;champa;Pertusaria_sp2;Pertusaria;cr;0;7;0;6;3;3.2;50;0.64278761;North;148;3;85;High_inclination;granito;80;0.173648178;North;0;80;1;10;10;5;0;1290;esteril/sorediada
387;T1_1200R6;1200;champa;Punctelia_punctilla;Punctelia;fl;0;0;4;0;0;0.8;50;0.64278761;North;148;3;85;High_inclination;granito;80;0.173648178;North;0;80;1;10;10;5;0;1290;
387;T1_1200R6;1200;champa;Rinodina_confragosa;Rinodina;cr;0;0;2;0;3;1;50;0.64278761;North;148;3;85;High_inclination;granito;80;0.173648178;North;0;80;1;10;10;5;0;1290;
387;T1_1200R6;1200;champa;Parmotrema_reticulatum;Parmotrema;fl;0;0;14;10;25;9.8;50;0.64278761;North;148;3;85;High_inclination;granito;80;0.173648178;North;0;80;1;10;10;5;0;1290;
387;T1_1200R6;1200;champa;Flavoparmelia_haysomii;Flavoparmelia;fl;0;0;0;7;0;1.4;50;0.64278761;North;148;3;85;High_inclination;granito;80;0.173648178;North;0;80;1;10;10;5;0;1290;
387;T1_1200R6;1200;champa;Protoparmelia_badia;Protoparmelia;cr;0;0;0;0;2;0.4;50;0.64278761;North;148;3;85;High_inclination;granito;80;0.173648178;North;0;80;1;10;10;5;0;1290;
387;T1_1200R6;1200;champa;Xanthoparmelia_farinosa;Xanthoparmelia;fl;0;0;0;0;2;0.4;50;0.64278761;North;148;3;85;High_inclination;granito;80;0.173648178;North;0;80;1;10;10;5;0;1290;
388;T1_1200R7;1200;champa;lichen_cover;Liquen;Liquen;50;80;60;70;90;70;150;-0.866025404;South;150;1.6;40;Low_inclination;granito;50;0.64278761;North;0;50;5;15;10;5;20;1290;
388;T1_1200R7;1200;champa;Cob_Roca;Roca;Roca;10;10;30;20;10;16;150;-0.866025404;South;150;1.6;40;Low_inclination;granito;50;0.64278761;North;0;50;5;15;10;5;20;1290;
388;T1_1200R7;1200;champa;Cob_Musgo;Musgo;Musgo;40;10;10;10;0;14;150;-0.866025404;South;150;1.6;40;Low_inclination;granito;50;0.64278761;North;0;50;5;15;10;5;20;1290;
