muestra;grad;or_R;pend_c;tipo_roca;or_L;exp;sup;pend;piso;ORNS_L;ORNS_R;paj;roc;arb;so;mg;rast;ces;alt;Lichen_cover;Moss_cover;Rock_cover;A_altoandina;A_lorentzii;Acarospora_sp1;Acarospora_sp2;B_aethalea;B_aff_aethalea;B_concinna;B_dispersa;B_sulphurea;B_tellulata;B_tesserata;B_umbrina;Buellia_sp1;C_carneopruinata;C_chlorina;C_cinnabarina;C_sideritis;C_esteril;C_fimbriata;C_melanopoda;C_pyxidata;C_symphocarpa;Cladonia_sp;C_vitellina;Catillaria_sl;D_bisporus;D_diacapsis;D_muscorum;D_scruposus;D_oreina;D_pavonii;Dictyonema_sp;F_caperata;F_haysomii;F_papilosa;H_badia;H_breverhiza;H_dentella;H_intercalanda;H_leucomela;H_longiloba;H_revoluta;H_rhabdiformis;Hy_badia;H_fenzlianum;H_obscurata;H_speciosa;L_farinosa;L_granulosula;L_laboriosa;L_rupicola;Lecidea_sp;Lecidea_sp2;Lepraria_amarilla.1;Lepraria_lobulada;Lepraria_sp1;Lepraria_sp2;Leptogium_sp;O_austroamericana;O_parella;P_afrorevoluta;Parmelinopsis_sp;P_bonariensis;P_badia;P_candelarioides;P_colombiana;P_hypoleucites;P_perreticulata;P_punctilla;P_stictica;P_semansiana;P_distincta;P_pustulata;P_dydactila;P_hababianum;P_reticulatum;P_warmingii;P_rupicola;Paraparmelia_sp;P_coriacea;Pertusaria_ap2;Pertusaria_sp2;Pertusaria_sp3;Ph_ lobulata;Ph_dubia;Ph_tribacia;Phaeophyscia_sp;Placidium_sp;Psora_sp;Psora_sp.1;R_celastri;R_pilulifera;R_puiggarii;R_confragosa;R_confragosula;R_disporum;R_geographicum;R_inorense;R_obscuratum;R_propagulosum;Rhizocarpon_gris;Rimoso_blanco;S_ramulosum;T_atra;T_nodulifer;U_africana;U_amblyoclada;U_cornuta;U_diuretzi;U_hieronymi;U_krogiana;U_luti;U_polyrrhiza;U_saxidilatata;U_saxydilatata;X_cordillerana;X_cotopaxiensis;X_farinosa;X_hipopsila;X_microspora;X_microsticta;X_mougeoti;X_nefoscelia_sl;X_parietina;X_plittii;X_punctulata;X_santesonii;X_scabrosa;X_submougeotii;X_subtinctina;X_subulcerosa;X_taractica;X_ulcerosa;X_wrightiana;Xanthoparmelia_sp;Xanthoria_sp
T2_2100R8;gigantes;N;vertical;granito;N;152;10.396;90;2100;0;0.9397;30;10;10;10;10;20;30;2270;89;2;9;0;0;0;0;3.6;0;0;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;1.8;0;0;0;0;0;0;0;0;0;0;0;4.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;18.4;0;0;0;0;0;0;0;0;0;2.4;0;2.4;0;0;0;0;0;0;0;0;0;0;0;8.8;0;7.2;0;0;3.8;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T3_1200R16;condorito;plana;plana;granito;S;160;29.89;20;1200;0.9848;0.866;5;40;20;30;10;10;10;1196;23;2;75;0;0;0;0;1.6;0;0;0;0;0;0;1.6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;5.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.8;0;0;0
T3_1200R5;condorito;plana;plana;granito;S;170;7.81;40;1200;0.5;0.9397;40;40;20;10;10;10;0;1190;49;33;30;0;0;0;0;11.2;0;0;0;0;3.8;0;2.2;0;0;6;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0.4;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.6;0;0;0;0;5;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4;0;0;0;0;0;0;0;0;12.2;0;0.8;0;0;0;0;0;0;0;0;2;0;0;6.4;0;0;0
T3_1200R9;condorito;N;media;granito;S;160;0;40;1200;0.3256;-0.1736;40;30;20;20;5;20;0;1197;38;0;62;0;0;0;0;1.8;0;0;0;0;0;0;3.2;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.6;0;0;0
T3_1200R11;condorito;plana;plana;granito;N;178;20.7;3;1200;-0.0872;-0.5;10;80;0;5;1;5;0;1193;42;0;58;0;0;0;0;0;0;0;0;0;0;0;16.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;5.2;0;0;0
T3_1800R8;condorito;N;vertical;granito;N;100;5.98;75;1800;-1;-0.766;50;20;20;10;5;10;0;1836;81.8;0;18.2;0;0;2.4;0;1.4;0;0;0;0;2;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;0;0;0;0;0;0;0;0;0;1;0;0.8;3.6;0;4.2;0;2.4;0;0;0;0;0;0;0;4.4;0;0;6;0;0;4.6;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4;2.2;0;0;0;0;0;0;0;0;0;0;0;6;0;5.6;0;0;0;0;0;15.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T3_1800R14;condorito;S;vertical;granito;N;138;16.038;70;1800;-0.866;0.766;10;60;10;15;10;10;0;1844;80;0;20;0;0;0.6;0;1.2;0;0;0;0;0;0;0;0;0;9;0;0;4.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.2;0;0;0;0;1.4;0;0;0;0;0;0;3.2;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;3.4;0;0;0;0;0;0;0;19.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0
T3_1800R13;condorito;S;media;granito;N;168;5.2;40;1800;-0.5;0.8192;5;70;5;10;5;10;0;1842;75.6;0;24.4;0;0;5.6;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;6.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0.8;0;0;2.4;0;0;0;0;5.2;0;0;0;0;0;1.8;0.6;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0.4;0;0;7.8;0;15.6;0;0;0;0;0;0;0;0;2.8;0;0;0;2.4;0;0;0;0;4;0;0;0;0;0;0;0;0
T3_1500R6;condorito;plana;plana;granito;S;157;38.5;0;1500;0.4226;0.5;70;30;15;3;10;5;0;1545;86;0;14;0;0;1.2;0;3.8;0;0;0;0;4.8;0;7.4;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;9.6;0;0;0;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;4.8;4.2;0;0;0;0;0;0;0;0;0;0;0;4.4
T3_900R16;condorito;plana;plana;granito;N;157;10.56;15;900;-0.6428;0.9848;10;40;20;20;5;10;0;1000;42;48;10;0;0;0.8;0;6;0;0;0;0;0;0;1.4;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;13.2;0;0;0;0;0;0;0;0;0;0;0;0;0;3.2;0;0;0
T3_1200R17;condorito;plana;vertical;granito;S;145;40.05;90;1200;0.9848;0.866;20;40;20;20;10;20;0;1209;88.6;0;37;0;0;2.8;0;5.8;0;0;0;0;0;0;2.6;0;1.4;6.6;0;0;4.2;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.4;0;0;0;0;0;0;3.8;0;0;0;1.6;0;0;0;5;0;0;6.2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;4.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;15.8;0;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;18.4;0;0;0
T3_900R13;condorito;S;vertical;granito;S;137;8.99;90;900;0.342;0.9659;10;30;30;10;5;30;0;1019;83.6;0;16.4;0;0;0.8;0;0;0;0;0;0;0;0;8.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;3.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;0;0;0;0;0;0;0;0;15.6;0;0;0;0;0;0;0;0;0;0;0;0;0;15.6;0;0;0
T1_1800R1;champa;S;vertical;granito;S;120;37.2;80;1800;0.766;0.7071;10;70;0;0;0;5;0;1783;70;4;25;0;0;3.4;0;2.6;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2.8;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0;0;0;5.4;0;0;0;0;0;0.4;0;0;0;0;0;0;0;13.6;0;0;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;8.8;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T1_1800R3;champa;N;vertical;granito;N;160;20.8;85;1800;-1;-0.7071;20;70;0;2;5;10;0;1795;72;8;20;0;0;0.4;0;2.4;0;0;0;0;0;0;0;0;0;4.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0;1.8;0;0;0;0;2;0;0;0;0;2.4;0.8;0;0;0;0;0;0;0;2.8;0;0;0.6;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;13.2;0;0;0;1.4;0;3.8;0;0;3.8;0;0;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T1_1800R4;champa;N;vertical;granito;S;105;8.625;90;1800;0.5;-0.766;40;55;0;0;1;5;0;1782;80;9;10;0;0;2.4;0;0;0;0;0;0;0;0;0;0;0;4.2;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;4;0.6;0;0;0;4.2;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;9.8;2.2;0;0;0;0;0;0;0;7.6;0;2.2;0;0;0.6;0;0;2.2;0;0;0;0;0;0;0;0;0;0;2.2;0;0;0;1.2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;5.4;0;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0
T1_1800R6;champa;plana;plana;granito;S;150;11.76;3;1800;0.1736;-0.7071;20;70;0;8;2;5;0;1800;75;0;25;0;0;0.8;0;0;3;0;0;0;0;0;0.8;4.6;0;18.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;4;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;2.4;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;4.6;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0.8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;9;0;0;3.4;0;0;0;0
T1_2400R4;champa;N;vertical;granito;N;130;6.56;90;2400;-0.5;-0.9848;8;50;30;10;5;5;5;2438;82;2;16;0;0;0.6;0;1.2;3.6;0;0;0;0.8;0;0;0;0;4.4;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.6;0;6;0;0;0;0;0;0;0;0;0;0;0;2.6;0;0;0;3;0.4;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.4;0;0;0;0;0;0;3.6;11.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T1_2400R5;champa;N;vertical;granito;N;130;6.56;90;2400;-0.5;-0.9848;8;50;30;10;5;5;5;2438;28;0;72;0;0;0.2;0;0;0;0;0;0;0;0;2.6;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0;0;2.4;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T1_2400R8;champa;S;vertical;granito;S;150;8.36;55;2400;0.342;0.1736;10;60;40;0;5;5;0;2420;74;1;25;0;0;0.4;0;0;0;0;0;0;0;0;6.2;0;0;0.8;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;2.2;0;0;0;1;0;0;0;0;0;0;0.4;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0.2;1.8;0;0;0;0;2.6;0;0;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0;3.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T1_2400R10;champa;plana;plana;granito;N;155;18.36;15;2400;-1;-0.5;10;60;15;2;2;5;15;2400;64;0;36;0;0;3.8;0;2.4;0;0;0;0;0;0;9;0;0;0.2;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.4;0;0;0;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.8;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;8.8;0;0;0;0;0;0.4;0.6;0;0.2;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T1_2700R17;champa;N;media;granito;N;135;6.365;35;2700;-0.6428;-0.5;15;25;0;20;10;15;15;2745;92;0;8;0;0;1.6;0;18.2;0;0;0;0;4.8;0;9.6;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.6;2.6;0;0;0;2.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;7.8;0;0;0;0;0;0;0.6;0;0.8;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T1_2700R18;champa;S;vertical;granito;S;112;6.8;80;2700;0.766;0.766;10;85;0;5;1;2;0;2748;80;0;20;0;0;4;0;11;0;0;0;0;0;0;0;0;0;2;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;4.2;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;6.2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;14.2;0;0;0;0;0;0;1.6;0;2.2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T1_2400R12;champa;S;vertical;granito;S;140;16.38;75;2400;0.6428;0.5;10;50;35;3;3;10;0;2499;71;2;27;0;0;1;0;7;0;0;0;0;0;0;0;0;0;2.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.2;0;0;0;0;0;0;0;0;0;1;0;0;0;1.6;0;0;0;0;0;0;0;0;0;9.6;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;3.2;0;0;0;0;0;7.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T3_2100R16;condorito;S;media;granito;S;160;9.28;45;2100;0.866;0.788;30;60;1;5;5;10;1;2139;82.6;0;17.4;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.4;0;0;0;0;0;0;0;0;0;0;2.4;0;0;0;0;0;0;2.4;0;0;0;0;4.6;0;0;0;0;0;0;0;6;0;0;0;0;0;0.8;0;0;0;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;9.8;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T3_2100R17;condorito;plana;plana;granito;S;169;11.61;1;2100;0.9397;-0.766;1;60;0;5;5;5;50;2152;76;2;22;0;0;0.6;0;1;0;0;0;0;0;0;0.6;0;0;0;1.4;0;7.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0;0;4.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2100R12;linderos;N;vertical;gneiss;N;140;6.4;80;2100;-0.342;-1;10;30;0;15;0;5;50;2154;78;2;20;0;0;0.6;0;1.8;0;0.4;0;0;0;0;0;0;0;7.2;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;7.4;0;0;0;0;0;0;1.4;0;0;6.8;0;0.2;0;0;0;0.2;0;7.6;0;0;0;0;7.2;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0.8;0;4;0.2;1.2;0;0.4;0;0;0;0;0;0;0;0;0;3.8;0;3;0;5.2;0;0;0;0;5.2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2100R14;linderos;plana;plana;gneiss;N;130;10.54;10;2100;-0.766;-0.9848;5;60;0;15;3;5;20;2151;58;16;32;0;0;0.8;0;3.4;4.4;0;0;0;0.2;0;0;0;0;6.4;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.2;0;0;0;2.2;0;0;0;0;0;0.8;0;0;0;0;0;0.4;0;2.4;0;0;0;0;1.8;0;0;0;0;0;0;0.4;2.4;0;0;0;0;0;0.4;0;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;3.6;0;2.2;0;11.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0
T4_2400R5;linderos;N;vertical;gneiss;N;165;12.6;90;2400;-0.1736;-0.766;5;75;20;0;0;5;0;2433;85;1;14;0;0;6;0;11.6;0;0;0;0;0;0;0;0;0;1.2;0;0;5.2;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.4;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5.2;0;0.8;0;0;0;1;0;0;1.4;0;0;0;0;2.2;0;3.4;0;0;0;0;0;0;1.2;6.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2400R11;linderos;N;vertical;gneiss;S;155;7.04;90;2400;0;-0.9848;15;75;0;0;1;15;0;2425;84.4;3;12.6;0;0;5.4;0;1.4;0;0;0;1.2;0;0;0;0;0;2.4;0;0;2.8;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4;1.8;1.4;3;0;0;0;0.4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6;0;0;0;0;0;0;0;0;1.8;0;0.8;0;0;0;8.2;0;0;0;0;0;0;0;1.6;0;6.4;0;2.6;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2400R15;linderos;plana;plana;gneiss;S;165;8.4;12;2400;0;-0.9397;10;80;1;0;0;10;0;2413;60;0;40;0;0;13.8;0;0.2;5;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;9.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;1.8;0;0;0;0;0;0;0;0;0;3.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2700R9;linderos;N;media;gneiss;N;163;4.81;40;2700;-0.1736;-0.9848;25;55;0;10;0;10;5;2668;87;1;12;0;0;1.2;0;13.6;11.4;0;0;0;0;0;0;0;0.4;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;3.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.4;0.6;0;0;0;4.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.4;0;0;0;0;0;1.6;0;0;0;0;0;0;0;4.4;0;1.8;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2700R10;linderos;N;media;gneiss;N;173;26.68;40;2700;-0.9848;-1;15;70;0;10;2;7;5;2670;76;0;20;0;0;1.2;0;15.8;1.2;0;0;0;0;0;0;0;0.4;0.6;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.8;0;0;0;0;3.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;1.8;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0.4;0;1.8;0;0;0;0;0;0;0;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2700R13;linderos;N;vertical;gneiss;N;130;20.7;85;2700;-0.9397;-0.1736;20;70;0;5;2;5;0;2676;56;6;40;0;0;0.4;0;11.2;0;0;0;0;0;0;0;0;0;1;0;0;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;2.4;0;0;0;0;0;0;0;0;16.8;7.8;0;0;0;0;2.8;0;0;0;0;0;0.4;0;0;0;2.6;0;0;0;1.2;0;0;0;3.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2700R15;linderos;plana;plana;gneiss;N;170;20.16;10;2700;-0.1736;0.5;10;85;0;0;0;5;0;2675;36;0;64;0;0;4.6;0;4.8;2.2;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1.4;0;0;0;6.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6.2;0;0;0;0;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.2;0;0;0.6;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
T4_2700R16;linderos;S;media;gneiss;S;157;7.8;40;2700;0.9848;0.9848;5;30;10;30;15;15;0;2673;53;0;45;0;0;4.8;0;0;17.6;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;0.8;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.2;0;0;0;0;0;0;0;1.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.2;0;0;0;0;0;0;0;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
